line,label
"things in the world: chocolate, licorice, and all the other stuff she sold at the",1
I felt like drowning myself. The only problem: I was immune to,1
The camper snorted.,1
tail until it whipped around and sank its fangs into my calf.,1
"I managed to get to my feet. I raised my sword, but Clarisse slammed it",1
"“Hmm,” Crusty said, stroking his leathery chin. “Almost, almost.”",1
"“The Minotaur,” I said.",1
gonna saw you in half!”,1
a long-lost friend.,1
shut in the mud. I tried mine. Stuck too. I looked up desperately at the hole in,1
on the back of his neck winked at me.,1
"He got off the ground okay, but then fell over sideways so his backpack",1
pseudonym. You may call me Chiron.”,1
"trees along the sidewalk. Pink and yellow stucco buildings lined the street,",1
"Finally, I made a silent plea. Whoever you are, tell me. Please.",1
and I realized I only had one more minute before the water shut off.,1
"sales desk and brought out a huge double-bladed brass axe. He said, “I just",1
"I wasn’t quite sure what to do, so I bowed. “You’re the woman who",1
"“Percy Jackson,” Annabeth said, “meet Clarisse, Daughter of Ares.”",1
I tried to remember why we were here. We were going to Los Angeles.,1
“No!”,1
"Annabeth yelled, “Blue team, forward!”",1
"silhouetted—two little children, a woman, and a tall man with blond hair.",1
the subject.,1
"I’m not sure what I was expecting—Pearly Gates, or a big black portcullis, or",1
“My own—?”,1
belly and joined us at the metal detector.,1
"islands like a vacation resort in the Bahamas. The Isles of the Blest, for",1
almost as much as Annabeth.,1
"attractions. There was Ankle Biter Island, Head Over Wedgie, and Dude,",1
your son?”,1
"I was propped up in bed in the sickroom of the Big House, my right hand",1
"—shower times, chore schedules, the best slots for activities—in order to win",1
"degree. You can write your novel, meet a nice guy maybe, live in a nice",1
"ruled, for the last three thousand years, you can see them in paintings, in",1
too much of your future is never a good thing.”,1
"Grover’s face beaded with sweat. “Y-yes, sir.”",1
"babbed. As it was, the electric point just about shocked my teeth out of my",1
"a denim dress that bulged so much, she looked like a blue-jean blimp.",1
The blond girl I’d met at the Big House was reading a book in front of the,1
"The eighteen-wheeler had a sign on the back, which I could read only",1
they didn’t look happy about it.,1
"more individual training time, but I wasn’t sure that’s what I wanted. I",1
"Twelve-year-old Percy Jackson, wanted for questioning in the Long",1
"the rest of the summer. In the fall, maybe there’s another boarding school—”",1
Dodds had burst apart.,1
done? All the gods know how to do is replay their past. My heart wasn’t in it.,1
“You’re kidding.”,1
He grinned. “That got your attention. The water park is a mile west on,1
“You agree then?”,1
I hesitated. “Who said anything about dreams?”,1
"Being the son of Poseidon, I didn’t have any cabin mates, so the Ares",1
The Gods,1
The poison is in your heart.”,1
down.,1
"Whatever she wanted to say was interrupted by a shrill toot-toot-toot, like",1
"Zeus’s master bolt, but since it is here, you will yield it to me. I am sure it",1
"“Who are you, Chiron? Who…who am I?”",1
I grabbed Grover and hauled him over to a life buoy. I caught Annabeth,1
"He swept his hand, and a wall of red flame rolled across the patrol cars.",1
“What am I thinking?” Chiron cried. “I can’t let you get away without,1
"Finally, she married Gabe Ugliano, who was nice the first thirty seconds",1
"I steered Grover and Annabeth toward the exit, loaded them into the",1
But my mom’s eyes warned me not to make him mad.,1
I couldn’t tell if he was kidding about the stealing part.,1
searching her office? Annabeth was telling me—”,1
I came out of the creek and immediately felt bone tired. My arms started,1
we looked. That must be it. While Ares and Aphrodite were smooching with,1
"“He’s that preacher who made the news, remember?” Grover asked.",1
I laughed nervously. “A what?”,1
"I got the feeling there was a lot he wasn’t telling me about his prophecy,",1
"flowing Greek tunics, one trimmed in blue, the other in green. They grappled",1
inconvenient thing that had ever happened to him. When I was five he got,1
official: I would not be invited back next year to Yancy Academy.,1
"“Yes, child.” He paused, as if choosing his words carefully. “There is a",1
FOURTEEN,0
"across the country, blowing up national monuments. She’d been going out of",1
"At the volleyball pit, the kids from Apollo’s cabin were playing a",1
question thirty-eight.,1
"“I wish I could be there,” Luke told me. “We can’t help much from here,",1
like a huge shopping bag handle stuck on the city.,1
Mr. Brunner parked his wheelchair at the base of the handicapped ramp.,1
"“God,” I said. “Half-god.”",1
"“Yeah,” I decided, though I felt like throwing up my double",1
"A balloon of anger started expanding in my chest. I came toward Gabe,",1
"But before I got there, I heard the flapping of leathery wings. Three evil-",1
was trying for my sake not to be scared. “The place your father wanted to,1
I was free. I made it to the front of the bus. We were almost through the,1
"“Sweet,” Grover said. “Absolutely sweet.”",1
"“A trio,” I said. “That’ll work.”",1
"they meet in out-of-the-way places, like…”",1
"“Not Mr. Brunner,” the ex–Mr. Brunner said. “I’m afraid that was a",1
relieved to see me. “We can’t leave you alone for five minutes! What,1
I kicked upward toward the shore.,1
Grover pointed the nozzle in the air and water hissed out in a thick white,1
Copley Square.”,0
"saving the world, or even helping my father out of trouble. The more I",1
Wrongdoing.,1
enough to a horse? Was that why I could understand it?,1
I PLUNGE TO MY DEATH,0
"who looked sullen and depressed, as if they were waiting for a call that would",1
"We careened out of the Lincoln Tunnel and back into the rainstorm,",1
"seemed to recede. I was holding back the tide by force of will, but tension",1
"“Thank you, Lord Ares,” Grover interrupted, giving me his best red-alert",1
"No, child, only a messenger, though your mother’s fate is not as hopeless",1
“You sound like…you went through the same thing?”,1
“Oh! That explains it.”,1
"Before I could decide if I’d really seen that, her Chihuahua jumped down",1
"With the backpack over my shoulder and the hood of my jacket pulled low, I",0
“I think I’ll start with the top.” I raised my sword.,1
I fought the urge to obey. Instead I looked to one side and saw one of,1
"paramedics hustled out, rolling a woman on a stretcher. I recognized her",1
Chiron didn’t go in. The door was too low for him. But when the campers,1
“But I don’t have your helm. I came for the master bolt.”,1
"see, Annabeth, a bad woman was jealous of me, long ago, when I was young.",1
bones to sand and you’d be dead. Face it. You’re a half-blood.”,1
cobwebs; once-bright shields pitted with rust; old leather steamer trunks,1
clamping its pincers as it crawled onto my shoe.,1
drained of energy. “Did you guys feel that…whatever it was?” I asked. They,1
"If you intend to stay at Camp Half-Blood year-round, you must",1
"about a mile in the distance. Between here and there, I simply couldn’t",1
block building that I knew immediately was the bathroom.,1
"quest, and I’d never get my license. You’re probably a child of Hermes. Or",1
bring me an ultimatum. Does Poseidon think I can be blackmailed into,1
"Blood is my home.” She was rushing her words out now, as if she were afraid",1
"“That’s none of your—” She stopped herself. “Yeah. Yeah, it is.”",1
"“The Fur…I mean, your math teacher. That’s right. She’s still out there.",1
"stomach. The gods defeated their father, sliced him to pieces with his own",1
"I fished out my last bit of change and passed Grover a quarter, which left",1
"“I was on my way, honey,” she told Gabe. “We were just talking about",1
"without written permission from the publisher. For information address Disney • Hyperion Books, 125",0
“Goddess of love.”,1
"“I will just be a moment,” Aunty Em said. “You know, I can’t see you",1
