line,label
"down that ham. And here’s a packet of tea, and there’s sugar, and",1
surged back into the courtyard. And it was then that someone,1
"“Oh,” said Mr Beaver. “So that’s how you came to imagine yourself",1
"The Lady frowned, “Is that how you address a Queen?” she asked,",1
other was some tiny movement going on in the grass at her feet. At,1
them in Narnia. Have you ever had a gallop on a horse? Think of that;,1
in all the stories I’ve ever read. I’m sure a robin wouldn’t be on the,1
him from another part of the wood.,1
and then a murmur of talk.,1
in the crowd. Instead of all that deadly white the courtyard was now a,1
“Who said so?” asked Lucy.,1
"what had really happened, and when the Giant had put his hand to",1
"Table, was the Witch herself.",1
"do you think, Lu?”",1
"“Why? said Lucy in amazement, “haven’t you all been wondering",1
"of the Lion. But how slowly he walked! And his great, royal head",1
"are, I think help of some kind will come to you.”",1
"machine, and it was from it that the sound came. She stopped her",1
"straining and tugging, pulled the cords so tight that they cut into his",1
"When he bares his teeth, winter meets its death,",1
oneself into any wardrobe. Soon she went further in and found that,1
“Who is Aslan?” asked Susan.,1
suddenly aside as if he were going to walk straight into an unusually,1
“But where is the fourth?” asked Aslan.,1
"“Come on!” cried Mr Beaver, who was almost dancing with delight.",1
against someone whom you have always found truthful is a very,1
day and the same hour of the day on which they had all gone into,1
he who asked whether the Witch couldn’t turn Aslan into stone too?”,1
no longer felt in the least tired or hungry or thirsty.,1
was quite still except for the noise of the river chattering over the,1
I know how to describe.,1
the magic will only work once. In my own house it would be another,1
steep hillside at a castle — a little toy castle it looked from where they,1
"at a world of snow as long as Edmund had been looking at it, you will",1
“You must put your Centaurs in such and such a place” or “You must,1
the upright stones of the Stone Table. And now whatever-they-were,1
"“It wants us to go to it,” said Susan, “and it is warning us not to",1
holding each other’s paws with their heads bowed. The centaurs,1
T,1
Clive Staples Lewis,1
"tion, walking at an easy pace for they had not far to go.",1
"and sparkling streams of the forest, and the blue hills beyond that and",1
"paw, “Back! Let the Prince win his spurs,” he did understand, and set",1
And Peter with his sword still drawn in his hand went with the Lion,1
made and jumped — or you may call it flying rather than jumping —,1
"field, so apparently the Witch had been using her wand. But she did",1
more they noticed that they were. making their way not through,1
"did not much like this place, and had almost made up his mind to go",1
flesh. Then they began to drag him towards the Stone Table.,1
"“But don’t we want as big a start as we can possibly get,” said Peter,",1
paws. “At last! To think that ever I should live to see this day! The,1
"“Certainly, your honour. It will be a pleasure,” said Giant Rumblebuffin.",1
Edmund and the,1
finished it made her a little bow.,1
"Then came a horrible, confused moment like something in a night-",1
"And he had heard the conversation, and hadn’t enjoyed it much either,",1
once she found herself jumping out of the wardrobe into the same,1
forget the dungeons — Give us a hand with this door! Here’s another,1
"The Lion, the Witch and the wardrobe",1
Beavers’ house. And of course there was no chance of going back to,1
relations. You are to be the Prince and — later on — the King; that is,1
afterwards that it was made of diamond) and a small dagger. “In this,1
door at the far end of the room. But when they had got out into the,1
was so large and complicated and full of hiding-places that she,1
under the dark trees.,1
looking down on a fine sight.,1
giants and the werewolves and the spirits of those trees who are on,1
that Edmund heard a strange noise — whizz whizz — whizz. For a,1
wondering whether I ought to be getting back.”,1
When once Aslan had been tied (and tied so that he was really a,1
CHAPTER SEVEN,0
almost sure that it would be locked. To her surprise it opened quite,1
“It will be a long time now before the Stone Table can again be put,1
-” Here the Beaver’s voice sank into silence and it gave one or two,1
94,0
"“I am very pleased to meet you, Mr Tumnus,” said Lucy.",1
This was agreed to and two leopards went back with the dwarf to see,1
their proper owners. In the meantime we will not dispute about them.,1
once and-”,1
more look inside it; for by this time she was beginning to wonder,1
"“It’s no good now, you know,” said the Faun, laying down its flute",1
pretending.”,1
"“Why, sir?” said Lucy. “I think — I don’t know but I think I could be",1
that?”,1
he would keep his secret once they were all talking about Narnia.,1
matter.”,1
"the sea the sky, full of clouds which were just turning rose colour with",1
Edmund sit beside her on the sledge. But before they drove off she,1
a moment all five of them were inside.,1
everything was blood and heat and hair. A moment later he found that,1
fish smelled while they were frying and how the hungry children,1
standing. He was dressed in polar bear’s fur and on his head he wore,1
"“No, your Majesty,” said Edmund, “I never had a beard, I’m",1
the little valley down which it came was much steeper and rockier,1
robe (bright as hollyberries) with a hood that had fur inside it and a,1
"most frightful liar. But whichever it is, what good do you think you’ll",1
Edmund had never tasted anything more delicious. He was quite,1
short flat tail was showing.,1
Clive Staples Lewis,1
"our hands to any high matter, as battles, quests, feats of arms, acts of",1
"“Everyone knows it,” said Edmund; “ask anybody you like. But it’s",1
wonder how Peter will like that?” he asked himself) and horrible ideas,1
floor; and then about summer when the woods were green and old,1
people have when you are visiting a garden they’ve made or reading,1
"Aslan, who seemed to have been thinking about something else,",1
"“Do stop grumbling, Ed,” said Susan. “Ten to one it’ll clear up in an",1
